Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 1.379184e-01, 7.093544e-01, 7.165553e-01, 3.004032e+00, -4.607486e-02, -7.190149e-02, 3.565981e-11, 4.967535e-11, 6.731145e-11, 6.581658e+01, -3.853894e-02
2.038000e+08, 1.378220e-01, 7.094255e-01, 7.166605e-01, 3.003181e+00, -4.726092e-02, -7.350862e-02, 3.744828e-11, 4.945897e-11, 6.729517e-11, 6.580155e+01, -3.874761e-02
2.076000e+08, 1.377124e-01, 7.095087e-01, 7.167766e-01, 3.002287e+00, -4.844180e-02, -7.511537e-02, 3.883655e-11, 4.930809e-11, 6.733384e-11, 6.578464e+01, -3.896387e-02
2.114000e+08, 1.375901e-01, 7.096035e-01, 7.169028e-01, 3.001360e+00, -4.961909e-02, -7.672304e-02, 3.985081e-11, 4.921773e-11, 6.742247e-11, 6.576595e+01, -3.918512e-02
2.152000e+08, 1.374558e-01, 7.097091e-01, 7.170383e-01, 3.000408e+00, -5.079422e-02, -7.833282e-02, 4.051697e-11, 4.918289e-11, 6.755605e-11, 6.574559e+01, -3.940899e-02
2.190000e+08, 1.373100e-01, 7.098248e-01, 7.171823e-01, 2.999441e+00, -5.196851e-02, -7.994580e-02, 4.086076e-11, 4.919864e-11, 6.772960e-11, 6.572369e+01, -3.963329e-02
2.228000e+08, 1.371537e-01, 7.099499e-01, 7.173339e-01, 2.998465e+00, -5.314319e-02, -8.156292e-02, 4.090772e-11, 4.926006e-11, 6.793819e-11, 6.570035e+01, -3.985604e-02
2.266000e+08, 1.369875e-01, 7.100835e-01, 7.174924e-01, 2.997488e+00, -5.431932e-02, -8.318502e-02, 4.068319e-11, 4.936227e-11, 6.817695e-11, 6.567570e+01, -4.007543e-02
2.304000e+08, 1.368123e-01, 7.102250e-01, 7.176569e-01, 2.996517e+00, -5.549790e-02, -8.481282e-02, 4.021236e-11, 4.950050e-11, 6.844109e-11, 6.564988e+01, -4.028986e-02
2.342000e+08, 1.366289e-01, 7.103734e-01, 7.178264e-01, 2.995557e+00, -5.667978e-02, -8.644692e-02, 3.952017e-11, 4.967003e-11, 6.872590e-11, 6.562299e+01, -4.049793e-02
2.380000e+08, 1.364380e-01, 7.105281e-01, 7.180001e-01, 2.994613e+00, -5.786571e-02, -8.808783e-02, 3.863139e-11, 4.986623e-11, 6.902681e-11, 6.559519e+01, -4.069842e-02
2.418000e+08, 1.362407e-01, 7.106880e-01, 7.181772e-01, 2.993691e+00, -5.905632e-02, -8.973592e-02, 3.757048e-11, 5.008461e-11, 6.933935e-11, 6.556659e+01, -4.089028e-02
2.456000e+08, 1.360378e-01, 7.108525e-01, 7.183567e-01, 2.992794e+00, -6.025214e-02, -9.139147e-02, 3.636162e-11, 5.032079e-11, 6.965922e-11, 6.553733e+01, -4.107267e-02
2.494000e+08, 1.358301e-01, 7.110207e-01, 7.185379e-01, 2.991926e+00, -6.145361e-02, -9.305467e-02, 3.502864e-11, 5.057053e-11, 6.998229e-11, 6.550753e+01, -4.124489e-02
2.532000e+08, 1.356186e-01, 7.111918e-01, 7.187199e-01, 2.991089e+00, -6.266104e-02, -9.472557e-02, 3.359493e-11, 5.082975e-11, 7.030458e-11, 6.547732e+01, -4.140644e-02
2.570000e+08, 1.354041e-01, 7.113650e-01, 7.189019e-01, 2.990287e+00, -6.387465e-02, -9.640417e-02, 3.208345e-11, 5.109454e-11, 7.062234e-11, 6.544683e+01, -4.155696e-02
2.608000e+08, 1.351875e-01, 7.115396e-01, 7.190832e-01, 2.989521e+00, -6.509459e-02, -9.809036e-02, 3.051658e-11, 5.136117e-11, 7.093202e-11, 6.541618e+01, -4.169628e-02
2.646000e+08, 1.349697e-01, 7.117147e-01, 7.192629e-01, 2.988793e+00, -6.632090e-02, -9.978394e-02, 2.891612e-11, 5.162612e-11, 7.123027e-11, 6.538548e+01, -4.182435e-02
2.684000e+08, 1.347515e-01, 7.118897e-01, 7.194404e-01, 2.988102e+00, -6.755353e-02, -1.014846e-01, 2.730317e-11, 5.188605e-11, 7.151400e-11, 6.535485e+01, -4.194127e-02
2.722000e+08, 1.345337e-01, 7.120638e-01, 7.196150e-01, 2.987450e+00, -6.879236e-02, -1.031921e-01, 2.569808e-11, 5.213784e-11, 7.178035e-11, 6.532441e+01, -4.204728e-02
2.760000e+08, 1.343171e-01, 7.122364e-01, 7.197861e-01, 2.986837e+00, -7.003721e-02, -1.049059e-01, 2.412035e-11, 5.237859e-11, 7.202670e-11, 6.529425e+01, -4.214275e-02
2.798000e+08, 1.341026e-01, 7.124068e-01, 7.199530e-01, 2.986261e+00, -7.128781e-02, -1.066257e-01, 2.258858e-11, 5.260565e-11, 7.225069e-11, 6.526447e+01, -4.222817e-02
2.836000e+08, 1.338907e-01, 7.125745e-01, 7.201153e-01, 2.985722e+00, -7.254383e-02, -1.083507e-01, 2.112038e-11, 5.281656e-11, 7.245024e-11, 6.523517e+01, -4.230413e-02
2.874000e+08, 1.336823e-01, 7.127389e-01, 7.202724e-01, 2.985217e+00, -7.380488e-02, -1.100806e-01, 1.973230e-11, 5.300913e-11, 7.262350e-11, 6.520644e+01, -4.237133e-02
2.912000e+08, 1.334780e-01, 7.128995e-01, 7.204239e-01, 2.984746e+00, -7.507053e-02, -1.118145e-01, 1.843977e-11, 5.318140e-11, 7.276890e-11, 6.517834e+01, -4.243056e-02
2.950000e+08, 1.332783e-01, 7.130558e-01, 7.205694e-01, 2.984306e+00, -7.634030e-02, -1.135520e-01, 1.725701e-11, 5.333165e-11, 7.288515e-11, 6.515096e+01, -4.248267e-02
2.988000e+08, 1.330840e-01, 7.132073e-01, 7.207085e-01, 2.983894e+00, -7.761365e-02, -1.152922e-01, 1.619700e-11, 5.345839e-11, 7.297119e-11, 6.512437e+01, -4.252863e-02
3.026000e+08, 1.328954e-01, 7.133537e-01, 7.208410e-01, 2.983507e+00, -7.889003e-02, -1.170344e-01, 1.527142e-11, 5.356037e-11, 7.302624e-11, 6.509862e+01, -4.256942e-02
3.064000e+08, 1.327131e-01, 7.134947e-01, 7.209666e-01, 2.983143e+00, -8.016884e-02, -1.187780e-01, 1.449059e-11, 5.363660e-11, 7.304979e-11, 6.507376e+01, -4.260610e-02
3.102000e+08, 1.325375e-01, 7.136299e-01, 7.210851e-01, 2.982797e+00, -8.144947e-02, -1.205222e-01, 1.386347e-11, 5.368630e-11, 7.304155e-11, 6.504984e+01, -4.263978e-02
3.140000e+08, 1.323689e-01, 7.137591e-01, 7.211963e-01, 2.982466e+00, -8.273129e-02, -1.222661e-01, 1.339759e-11, 5.370892e-11, 7.300149e-11, 6.502689e+01, -4.267159e-02
3.178000e+08, 1.322077e-01, 7.138821e-01, 7.213003e-01, 2.982146e+00, -8.401365e-02, -1.240091e-01, 1.309906e-11, 5.370413e-11, 7.292982e-11, 6.500495e+01, -4.270269e-02
3.216000e+08, 1.320542e-01, 7.139988e-01, 7.213970e-01, 2.981833e+00, -8.529590e-02, -1.257504e-01, 1.297254e-11, 5.367183e-11, 7.282697e-11, 6.498404e+01, -4.273426e-02
3.254000e+08, 1.319086e-01, 7.141090e-01, 7.214863e-01, 2.981523e+00, -8.657737e-02, -1.274892e-01, 1.302129e-11, 5.361211e-11, 7.269359e-11, 6.496416e+01, -4.276746e-02
3.292000e+08, 1.317709e-01, 7.142127e-01, 7.215684e-01, 2.981212e+00, -8.785742e-02, -1.292249e-01, 1.324712e-11, 5.352527e-11, 7.253053e-11, 6.494534e+01, -4.280348e-02
3.330000e+08, 1.316415e-01, 7.143098e-01, 7.216434e-01, 2.980896e+00, -8.913539e-02, -1.309566e-01, 1.365048e-11, 5.341180e-11, 7.233884e-11, 6.492757e+01, -4.284350e-02
3.368000e+08, 1.315202e-01, 7.144005e-01, 7.217113e-01, 2.980570e+00, -9.041066e-02, -1.326838e-01, 1.423042e-11, 5.327237e-11, 7.211976e-11, 6.491085e+01, -4.288865e-02
3.406000e+08, 1.314072e-01, 7.144846e-01, 7.217725e-01, 2.980230e+00, -9.168260e-02, -1.344057e-01, 1.498470e-11, 5.310781e-11, 7.187467e-11, 6.489516e+01, -4.294006e-02
3.444000e+08, 1.313023e-01, 7.145624e-01, 7.218271e-01, 2.979873e+00, -9.295060e-02, -1.361218e-01, 1.590981e-11, 5.291912e-11, 7.160514e-11, 6.488049e+01, -4.299882e-02
3.482000e+08, 1.312056e-01, 7.146340e-01, 7.218754e-01, 2.979493e+00, -9.421411e-02, -1.378314e-01, 1.700105e-11, 5.270744e-11, 7.131285e-11, 6.486681e+01, -4.306598e-02
3.520000e+08, 1.311168e-01, 7.146995e-01, 7.219177e-01, 2.979087e+00, -9.547256e-02, -1.395341e-01, 1.825258e-11, 5.247405e-11, 7.099961e-11, 6.485410e+01, -4.314255e-02
3.558000e+08, 1.310358e-01, 7.147592e-01, 7.219544e-01, 2.978651e+00, -9.672543e-02, -1.412293e-01, 1.965750e-11, 5.222035e-11, 7.066737e-11, 6.484231e+01, -4.322947e-02
3.596000e+08, 1.309625e-01, 7.148133e-01, 7.219857e-01, 2.978182e+00, -9.797225e-02, -1.429166e-01, 2.120796e-11, 5.194784e-11, 7.031812e-11, 6.483142e+01, -4.332763e-02
3.634000e+08, 1.308964e-01, 7.148620e-01, 7.220122e-01, 2.977675e+00, -9.921256e-02, -1.445955e-01, 2.289520e-11, 5.165813e-11, 6.995398e-11, 6.482137e+01, -4.343788e-02
3.672000e+08, 1.308375e-01, 7.149056e-01, 7.220341e-01, 2.977129e+00, -1.004460e-01, -1.462657e-01, 2.470971e-11, 5.135291e-11, 6.957709e-11, 6.481212e+01, -4.356096e-02
3.710000e+08, 1.307853e-01, 7.149445e-01, 7.220520e-01, 2.976539e+00, -1.016721e-01, -1.479270e-01, 2.664126e-11, 5.103393e-11, 6.918968e-11, 6.480361e+01, -4.369758e-02
3.748000e+08, 1.307395e-01, 7.149789e-01, 7.220662e-01, 2.975903e+00, -1.028906e-01, -1.495789e-01, 2.867903e-11, 5.070301e-11, 6.879397e-11, 6.479580e+01, -4.384835e-02
3.786000e+08, 1.306997e-01, 7.150093e-01, 7.220772e-01, 2.975218e+00, -1.041011e-01, -1.512215e-01, 3.081170e-11, 5.036201e-11, 6.839223e-11, 6.478863e+01, -4.401382e-02
3.824000e+08, 1.306656e-01, 7.150359e-01, 7.220855e-01, 2.974482e+00, -1.053036e-01, -1.528544e-01, 3.302757e-11, 5.001281e-11, 6.798670e-11, 6.478203e+01, -4.419445e-02
3.862000e+08, 1.306367e-01, 7.150592e-01, 7.220916e-01, 2.973694e+00, -1.064977e-01, -1.544777e-01, 3.531463e-11, 4.965730e-11, 6.757964e-11, 6.477595e+01, -4.439063e-02
3.900000e+08, 1.306126e-01, 7.150794e-01, 7.220958e-01, 2.972850e+00, -1.076833e-01, -1.560912e-01, 3.766068e-11, 4.929741e-11, 6.717325e-11, 6.477031e+01, -4.460266e-02
3.938000e+08, 1.305929e-01, 7.150971e-01, 7.220987e-01, 2.971951e+00, -1.088604e-01, -1.576950e-01, 4.005338e-11, 4.893502e-11, 6.676971e-11, 6.476507e+01, -4.483076e-02
3.976000e+08, 1.305772e-01, 7.151125e-01, 7.221007e-01, 2.970995e+00, -1.100287e-01, -1.592892e-01, 4.248042e-11, 4.857202e-11, 6.637113e-11, 6.476015e+01, -4.507507e-02
4.014000e+08, 1.305649e-01, 7.151261e-01, 7.221022e-01, 2.969981e+00, -1.111884e-01, -1.608739e-01, 4.492953e-11, 4.821024e-11, 6.597957e-11, 6.475549e+01, -4.533565e-02
4.052000e+08, 1.305556e-01, 7.151382e-01, 7.221038e-01, 2.968908e+00, -1.123395e-01, -1.624493e-01, 4.738859e-11, 4.785148e-11, 6.559699e-11, 6.475102e+01, -4.561249e-02
4.090000e+08, 1.305488e-01, 7.151492e-01, 7.221058e-01, 2.967776e+00, -1.134820e-01, -1.640155e-01, 4.984573e-11, 4.749749e-11, 6.522526e-11, 6.474668e+01, -4.590548e-02
4.128000e+08, 1.305442e-01, 7.151596e-01, 7.221086e-01, 2.966586e+00, -1.146161e-01, -1.655728e-01, 5.228935e-11, 4.714994e-11, 6.486617e-11, 6.474241e+01, -4.621445e-02
4.166000e+08, 1.305412e-01, 7.151695e-01, 7.221127e-01, 2.965338e+00, -1.157418e-01, -1.671215e-01, 5.470825e-11, 4.681044e-11, 6.452138e-11, 6.473815e+01, -4.653915e-02
4.204000e+08, 1.305394e-01, 7.151795e-01, 7.221184e-01, 2.964032e+00, -1.168595e-01, -1.686621e-01, 5.709165e-11, 4.648050e-11, 6.419244e-11, 6.473384e+01, -4.687927e-02
4.242000e+08, 1.305384e-01, 7.151897e-01, 7.221260e-01, 2.962669e+00, -1.179693e-01, -1.701947e-01, 5.942923e-11, 4.616155e-11, 6.388075e-11, 6.472942e+01, -4.723441e-02
4.280000e+08, 1.305377e-01, 7.152006e-01, 7.221359e-01, 2.961250e+00, -1.190714e-01, -1.717199e-01, 6.171123e-11, 4.585492e-11, 6.358761e-11, 6.472483e+01, -4.760413e-02
4.318000e+08, 1.305369e-01, 7.152125e-01, 7.221483e-01, 2.959776e+00, -1.201663e-01, -1.732382e-01, 6.392846e-11, 4.556182e-11, 6.331415e-11, 6.472002e+01, -4.798791e-02
4.356000e+08, 1.305358e-01, 7.152255e-01, 7.221636e-01, 2.958250e+00, -1.212541e-01, -1.747499e-01, 6.607234e-11, 4.528336e-11, 6.306137e-11, 6.471495e+01, -4.838520e-02
4.394000e+08, 1.305338e-01, 7.152400e-01, 7.221820e-01, 2.956672e+00, -1.223353e-01, -1.762555e-01, 6.813493e-11, 4.502053e-11, 6.283012e-11, 6.470957e+01, -4.879537e-02
4.432000e+08, 1.305306e-01, 7.152562e-01, 7.222037e-01, 2.955045e+00, -1.234102e-01, -1.777557e-01, 7.010897e-11, 4.477421e-11, 6.262110e-11, 6.470384e+01, -4.921777e-02
4.470000e+08, 1.305260e-01, 7.152743e-01, 7.222288e-01, 2.953372e+00, -1.244792e-01, -1.792508e-01, 7.198790e-11, 4.454512e-11, 6.243484e-11, 6.469772e+01, -4.965168e-02
4.508000e+08, 1.305196e-01, 7.152945e-01, 7.222576e-01, 2.951653e+00, -1.255428e-01, -1.807415e-01, 7.376585e-11, 4.433389e-11, 6.227174e-11, 6.469116e+01, -5.009637e-02
4.546000e+08, 1.305112e-01, 7.153169e-01, 7.222901e-01, 2.949891e+00, -1.266013e-01, -1.822283e-01, 7.543768e-11, 4.414101e-11, 6.213204e-11, 6.468415e+01, -5.055106e-02
4.584000e+08, 1.305005e-01, 7.153417e-01, 7.223264e-01, 2.948090e+00, -1.276552e-01, -1.837118e-01, 7.699898e-11, 4.396684e-11, 6.201582e-11, 6.467666e+01, -5.101496e-02
4.622000e+08, 1.304872e-01, 7.153691e-01, 7.223666e-01, 2.946252e+00, -1.287050e-01, -1.851925e-01, 7.844607e-11, 4.381160e-11, 6.192301e-11, 6.466866e+01, -5.148726e-02
4.660000e+08, 1.304713e-01, 7.153990e-01, 7.224107e-01, 2.944379e+00, -1.297510e-01, -1.866710e-01, 7.977597e-11, 4.367540e-11, 6.185340e-11, 6.466013e+01, -5.196710e-02
4.698000e+08, 1.304524e-01, 7.154316e-01, 7.224588e-01, 2.942474e+00, -1.307938e-01, -1.881478e-01, 8.098647e-11, 4.355823e-11, 6.180664e-11, 6.465107e+01, -5.245367e-02
4.736000e+08, 1.304305e-01, 7.154669e-01, 7.225106e-01, 2.940541e+00, -1.318338e-01, -1.896235e-01, 8.207603e-11, 4.345992e-11, 6.178224e-11, 6.464146e+01, -5.294610e-02
4.774000e+08, 1.304055e-01, 7.155049e-01, 7.225663e-01, 2.938581e+00, -1.328715e-01, -1.910986e-01, 8.304383e-11, 4.338024e-11, 6.177958e-11, 6.463129e+01, -5.344355e-02
4.812000e+08, 1.303773e-01, 7.155456e-01, 7.226257e-01, 2.936598e+00, -1.339072e-01, -1.925737e-01, 8.388973e-11, 4.331879e-11, 6.179792e-11, 6.462056e+01, -5.394518e-02
4.850000e+08, 1.303459e-01, 7.155889e-01, 7.226887e-01, 2.934595e+00, -1.349415e-01, -1.940492e-01, 8.461425e-11, 4.327510e-11, 6.183640e-11, 6.460928e+01, -5.445016e-02
4.888000e+08, 1.303111e-01, 7.156348e-01, 7.227551e-01, 2.932575e+00, -1.359748e-01, -1.955256e-01, 8.521856e-11, 4.324858e-11, 6.189405e-11, 6.459745e+01, -5.495767e-02
4.926000e+08, 1.302731e-01, 7.156832e-01, 7.228248e-01, 2.930540e+00, -1.370074e-01, -1.970034e-01, 8.570446e-11, 4.323855e-11, 6.196981e-11, 6.458509e+01, -5.546693e-02
4.964000e+08, 1.302318e-01, 7.157340e-01, 7.228975e-01, 2.928494e+00, -1.380397e-01, -1.984830e-01, 8.607431e-11, 4.324423e-11, 6.206251e-11, 6.457219e+01, -5.597716e-02
5.002000e+08, 1.301872e-01, 7.157871e-01, 7.229731e-01, 2.926439e+00, -1.390723e-01, -1.999648e-01, 8.633108e-11, 4.326477e-11, 6.217092e-11, 6.455879e+01, -5.648761e-02
5.040000e+08, 1.301396e-01, 7.158423e-01, 7.230514e-01, 2.924378e+00, -1.401052e-01, -2.014492e-01, 8.647825e-11, 4.329925e-11, 6.229373e-11, 6.454491e+01, -5.699759e-02
5.078000e+08, 1.300889e-01, 7.158994e-01, 7.231320e-01, 2.922313e+00, -1.411391e-01, -2.029365e-01, 8.651982e-11, 4.334665e-11, 6.242959e-11, 6.453055e+01, -5.750641e-02
5.116000e+08, 1.300352e-01, 7.159584e-01, 7.232147e-01, 2.920247e+00, -1.421740e-01, -2.044271e-01, 8.646023e-11, 4.340594e-11, 6.257705e-11, 6.451576e+01, -5.801344e-02
5.154000e+08, 1.299788e-01, 7.160190e-01, 7.232993e-01, 2.918183e+00, -1.432104e-01, -2.059212e-01, 8.630440e-11, 4.347601e-11, 6.273468e-11, 6.450056e+01, -5.851809e-02
5.192000e+08, 1.299198e-01, 7.160809e-01, 7.233854e-01, 2.916122e+00, -1.442484e-01, -2.074190e-01, 8.605763e-11, 4.355571e-11, 6.290099e-11, 6.448498e+01, -5.901980e-02
5.230000e+08, 1.298584e-01, 7.161441e-01, 7.234727e-01, 2.914067e+00, -1.452884e-01, -2.089209e-01, 8.572557e-11, 4.364386e-11, 6.307446e-11, 6.446905e+01, -5.951808e-02
5.268000e+08, 1.297947e-01, 7.162083e-01, 7.235610e-01, 2.912021e+00, -1.463304e-01, -2.104268e-01, 8.531421e-11, 4.373928e-11, 6.325359e-11, 6.445281e+01, -6.001246e-02
5.306000e+08, 1.297290e-01, 7.162732e-01, 7.236500e-01, 2.909984e+00, -1.473747e-01, -2.119371e-01, 8.482982e-11, 4.384074e-11, 6.343687e-11, 6.443629e+01, -6.050254e-02
5.344000e+08, 1.296614e-01, 7.163386e-01, 7.237392e-01, 2.907958e+00, -1.484215e-01, -2.134517e-01, 8.427893e-11, 4.394702e-11, 6.362281e-11, 6.441953e+01, -6.098796e-02
5.382000e+08, 1.295923e-01, 7.164043e-01, 7.238285e-01, 2.905946e+00, -1.494708e-01, -2.149708e-01, 8.366824e-11, 4.405691e-11, 6.380991e-11, 6.440257e+01, -6.146842e-02
5.420000e+08, 1.295219e-01, 7.164701e-01, 7.239175e-01, 2.903948e+00, -1.505227e-01, -2.164943e-01, 8.300465e-11, 4.416919e-11, 6.399675e-11, 6.438545e+01, -6.194367e-02
5.458000e+08, 1.294504e-01, 7.165357e-01, 7.240060e-01, 2.901966e+00, -1.515772e-01, -2.180223e-01, 8.229516e-11, 4.428268e-11, 6.418192e-11, 6.436821e+01, -6.241349e-02
5.496000e+08, 1.293781e-01, 7.166008e-01, 7.240935e-01, 2.900002e+00, -1.526345e-01, -2.195547e-01, 8.154686e-11, 4.439621e-11, 6.436405e-11, 6.435088e+01, -6.287776e-02
5.534000e+08, 1.293053e-01, 7.166653e-01, 7.241799e-01, 2.898055e+00, -1.536946e-01, -2.210915e-01, 8.076686e-11, 4.450865e-11, 6.454185e-11, 6.433350e+01, -6.333635e-02
5.572000e+08, 1.292321e-01, 7.167289e-01, 7.242648e-01, 2.896126e+00, -1.547572e-01, -2.226325e-01, 7.996230e-11, 4.461890e-11, 6.471408e-11, 6.431613e+01, -6.378923e-02
5.610000e+08, 1.291589e-01, 7.167914e-01, 7.243480e-01, 2.894217e+00, -1.558226e-01, -2.241776e-01, 7.914025e-11, 4.472592e-11, 6.487957e-11, 6.429878e+01, -6.423640e-02
5.648000e+08, 1.290860e-01, 7.168526e-01, 7.244292e-01, 2.892327e+00, -1.568905e-01, -2.257267e-01, 7.830771e-11, 4.482871e-11, 6.503723e-11, 6.428150e+01, -6.467790e-02
5.686000e+08, 1.290136e-01, 7.169123e-01, 7.245081e-01, 2.890458e+00, -1.579608e-01, -2.272795e-01, 7.747156e-11, 4.492633e-11, 6.518605e-11, 6.426433e+01, -6.511382e-02
5.724000e+08, 1.289420e-01, 7.169703e-01, 7.245847e-01, 2.888608e+00, -1.590335e-01, -2.288359e-01, 7.663850e-11, 4.501790e-11, 6.532509e-11, 6.424730e+01, -6.554430e-02
5.762000e+08, 1.288714e-01, 7.170263e-01, 7.246585e-01, 2.886778e+00, -1.601083e-01, -2.303956e-01, 7.581507e-11, 4.510260e-11, 6.545353e-11, 6.423045e+01, -6.596953e-02
5.800000e+08, 1.288021e-01, 7.170803e-01, 7.247296e-01, 2.884968e+00, -1.611852e-01, -2.319584e-01, 7.500754e-11, 4.517970e-11, 6.557062e-11, 6.421380e+01, -6.638971e-02
5.838000e+08, 1.287343e-01, 7.171320e-01, 7.247975e-01, 2.883177e+00, -1.622639e-01, -2.335240e-01, 7.422195e-11, 4.524852e-11, 6.567570e-11, 6.419738e+01, -6.680510e-02
5.876000e+08, 1.286683e-01, 7.171814e-01, 7.248624e-01, 2.881405e+00, -1.633443e-01, -2.350920e-01, 7.346401e-11, 4.530846e-11, 6.576823e-11, 6.418123e+01, -6.721599e-02
5.914000e+08, 1.286043e-01, 7.172283e-01, 7.249238e-01, 2.879651e+00, -1.644260e-01, -2.366623e-01, 7.273912e-11, 4.535900e-11, 6.584775e-11, 6.416538e+01, -6.762270e-02
5.952000e+08, 1.285424e-01, 7.172725e-01, 7.249819e-01, 2.877914e+00, -1.655090e-01, -2.382345e-01, 7.205235e-11, 4.539971e-11, 6.591390e-11, 6.414983e+01, -6.802557e-02
5.990000e+08, 1.284830e-01, 7.173141e-01, 7.250364e-01, 2.876194e+00, -1.665930e-01, -2.398083e-01, 7.140836e-11, 4.543021e-11, 6.596643e-11, 6.413462e+01, -6.842498e-02
6.028000e+08, 1.284261e-01, 7.173528e-01, 7.250873e-01, 2.874489e+00, -1.676777e-01, -2.413833e-01, 7.081142e-11, 4.545023e-11, 6.600518e-11, 6.411977e+01, -6.882131e-02
6.066000e+08, 1.283719e-01, 7.173887e-01, 7.251346e-01, 2.872798e+00, -1.687629e-01, -2.429592e-01, 7.026540e-11, 4.545955e-11, 6.603009e-11, 6.410528e+01, -6.921499e-02
6.104000e+08, 1.283206e-01, 7.174216e-01, 7.251781e-01, 2.871121e+00, -1.698483e-01, -2.445358e-01, 6.977371e-11, 4.545807e-11, 6.604118e-11, 6.409118e+01, -6.960643e-02
6.142000e+08, 1.282724e-01, 7.174516e-01, 7.252180e-01, 2.869455e+00, -1.709336e-01, -2.461126e-01, 6.933933e-11, 4.544572e-11, 6.603859e-11, 6.407748e+01, -6.999607e-02
6.180000e+08, 1.282273e-01, 7.174787e-01, 7.252541e-01, 2.867799e+00, -1.720187e-01, -2.476893e-01, 6.896480e-11, 4.542254e-11, 6.602251e-11, 6.406418e+01, -7.038437e-02
6.218000e+08, 1.281854e-01, 7.175027e-01, 7.252866e-01, 2.866152e+00, -1.731032e-01, -2.492657e-01, 6.865216e-11, 4.538864e-11, 6.599325e-11, 6.405129e+01, -7.077178e-02
6.256000e+08, 1.281470e-01, 7.175239e-01, 7.253155e-01, 2.864513e+00, -1.741869e-01, -2.508414e-01, 6.840301e-11, 4.534419e-11, 6.595119e-11, 6.403882e+01, -7.115874e-02
6.294000e+08, 1.281119e-01, 7.175421e-01, 7.253408e-01, 2.862880e+00, -1.752696e-01, -2.524160e-01, 6.821848e-11, 4.528944e-11, 6.589677e-11, 6.402677e+01, -7.154572e-02
6.332000e+08, 1.280802e-01, 7.175574e-01, 7.253626e-01, 2.861251e+00, -1.763509e-01, -2.539894e-01, 6.809925e-11, 4.522470e-11, 6.583054e-11, 6.401513e+01, -7.193317e-02
6.370000e+08, 1.280521e-01, 7.175700e-01, 7.253810e-01, 2.859625e+00, -1.774307e-01, -2.555611e-01, 6.804551e-11, 4.515034e-11, 6.575307e-11, 6.400390e+01, -7.232152e-02
6.408000e+08, 1.280275e-01, 7.175798e-01, 7.253962e-01, 2.858001e+00, -1.785087e-01, -2.571311e-01, 6.805702e-11, 4.506681e-11, 6.566502e-11, 6.399307e+01, -7.271122e-02
6.446000e+08, 1.280064e-01, 7.175869e-01, 7.254082e-01, 2.856376e+00, -1.795847e-01, -2.586989e-01, 6.813312e-11, 4.497458e-11, 6.556711e-11, 6.398265e+01, -7.310268e-02
6.484000e+08, 1.279888e-01, 7.175915e-01, 7.254172e-01, 2.854749e+00, -1.806585e-01, -2.602644e-01, 6.827271e-11, 4.487419e-11, 6.546009e-11, 6.397261e+01, -7.349630e-02
6.522000e+08, 1.279747e-01, 7.175937e-01, 7.254234e-01, 2.853119e+00, -1.817300e-01, -2.618273e-01, 6.847428e-11, 4.476624e-11, 6.534476e-11, 6.396295e+01, -7.389249e-02
6.560000e+08, 1.279640e-01, 7.175936e-01, 7.254269e-01, 2.851484e+00, -1.827988e-01, -2.633875e-01, 6.873596e-11, 4.465136e-11, 6.522198e-11, 6.395365e+01, -7.429160e-02
6.598000e+08, 1.279567e-01, 7.175912e-01, 7.254279e-01, 2.849843e+00, -1.838649e-01, -2.649447e-01, 6.905549e-11, 4.453019e-11, 6.509259e-11, 6.394469e+01, -7.469399e-02
6.636000e+08, 1.279526e-01, 7.175869e-01, 7.254266e-01, 2.848194e+00, -1.849281e-01, -2.664989e-01, 6.943028e-11, 4.440345e-11, 6.495752e-11, 6.393606e+01, -7.509998e-02
6.674000e+08, 1.279518e-01, 7.175807e-01, 7.254232e-01, 2.846536e+00, -1.859883e-01, -2.680498e-01, 6.985745e-11, 4.427184e-11, 6.481765e-11, 6.392774e+01, -7.550987e-02
6.712000e+08, 1.279540e-01, 7.175727e-01, 7.254178e-01, 2.844868e+00, -1.870453e-01, -2.695974e-01, 7.033380e-11, 4.413612e-11, 6.467394e-11, 6.391970e+01, -7.592393e-02
6.750000e+08, 1.279592e-01, 7.175632e-01, 7.254106e-01, 2.843189e+00, -1.880991e-01, -2.711416e-01, 7.085588e-11, 4.399705e-11, 6.452730e-11, 6.391193e+01, -7.634241e-02
6.788000e+08, 1.279673e-01, 7.175523e-01, 7.254019e-01, 2.841497e+00, -1.891496e-01, -2.726822e-01, 7.142003e-11, 4.385540e-11, 6.437867e-11, 6.390441e+01, -7.676552e-02
6.826000e+08, 1.279780e-01, 7.175401e-01, 7.253919e-01, 2.839792e+00, -1.901967e-01, -2.742194e-01, 7.202236e-11, 4.371193e-11, 6.422897e-11, 6.389710e+01, -7.719345e-02
6.864000e+08, 1.279914e-01, 7.175269e-01, 7.253808e-01, 2.838073e+00, -1.912404e-01, -2.757529e-01, 7.265885e-11, 4.356745e-11, 6.407913e-11, 6.388999e+01, -7.762635e-02
